name,nsin,isin,capitalization,type,performance_cy,volatility_cy,max_drawdown_cy,months_positive_cy,initial_fee,ongoing_charges,data_id
OEKOWORLD-OEKOVISION-CLASSIC-S-EUR-DIS-Fonds-LU1727504430,A2H8K0,LU1727504430,Ausschüttend,Aktienfonds,2.89,21.51,-24.38,50.0,0.0,1.91,
OeKOWORLD-GROWING-MARKETS-2-0-T-EUR-ACC-Fonds-LU1727504943,A2H8K4,LU1727504943,Thesaurierend,Aktienfonds,26.8,42.61,-30.33,62.5,0.0,2.06,
OEKOWORLD-OEKOVISION-CLASSIC-T-EUR-ACC-Fonds-LU1727504356,A2H8KZ,LU1727504356,Thesaurierend,Aktienfonds,2.96,21.52,-24.43,50.0,0.0,1.9,
FEDERATED-HERMES-INVESTMENT-FUNDS-SDG-ENGAGEMENT-EQUITY-FUND-X-CHF-ACC-H-Fonds-IE00BD3FND68,A2H8RN,IE00BD3FND68,Thesaurierend,Aktienfonds,-12.68,32.87,-40.6,62.5,0.0,0.88,
METZLER-EUROPEAN-DIVIDEND-SUSTAINABILITY-BN-EUR-DIS-Fonds-IE00BFNQ8N83,A2H8XL,IE00BFNQ8N83,Ausschüttend,Aktienfonds,-10.17,29.68,-34.03,62.5,0.0,0.91,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-AH-EUR-DIS-H-Fonds-LU1725744087,A2H8YB,LU1725744087,Ausschüttend,Aktienfonds,-2.35,28.07,-30.87,62.5,5.0,2.08,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-SDG-EQUITIES-S-EUR-ACC-Fonds-LU1721250428,A2H9D7,LU1721250428,Thesaurierend,Aktienfonds,-4.04,26.84,-30.13,75.0,3.0,0.65,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-SDG-EQUITIES-N-EUR-ACC-Fonds-LU1721250261,A2H9D8,LU1721250261,Thesaurierend,Aktienfonds,-4.37,26.84,-30.16,75.0,3.0,1.06,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-SDG-EQUITIES-C-EUR-ACC-Fonds-LU1721249685,A2H9D9,LU1721249685,Thesaurierend,Aktienfonds,-4.3,26.83,-30.16,75.0,3.0,0.96,
BROWN-ADVISORY-US-SUSTAINABLE-GROWTH-FUND-B-USD-DIS-Fonds-IE00BF1T6T10,A2H9E8,IE00BF1T6T10,Ausschüttend,Aktienfonds,15.5,38.19,-29.31,62.5,0.0,0.94,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-SDG-EQUITIES-B-EUR-ACC-Fonds-LU1721249503,A2H9EA,LU1721249503,Thesaurierend,Aktienfonds,-4.85,26.84,-30.22,75.0,3.0,1.76,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-SDG-EQUITIES-D-EUR-ACC-Fonds-LU1721249842,A2H9EB,LU1721249842,Thesaurierend,Aktienfonds,-3.69,26.83,-30.11,75.0,3.0,0.09,
WELLINGTON-GLOBAL-IMPACT-FUND-S-EUR-ACC-Fonds-IE00BYX0WN13,A2H9F3,IE00BYX0WN13,Thesaurierend,Aktienfonds,1.09,33.33,-35.69,75.0,0.0,0.8,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-AN-GBP-DIS-Fonds-LU1717118191,A2H9F7,LU1717118191,Ausschüttend,Aktienfonds,-4.06,25.63,-22.4,62.5,5.0,1.0,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-HN-CHF-ACC-H-Fonds-LU1725744830,A2H9FM,LU1725744830,Thesaurierend,Aktienfonds,-1.54,28.07,-30.8,62.5,5.0,1.26,
SWISSCANTO-LU-EQUITY-FUND-SUSTAINABLE-EMERGING-MARKETS-NT-USD-ACC-Fonds-LU0866272569,A2H9JG,LU0866272569,Thesaurierend,Aktienfonds,-4.73,29.75,-33.9,62.5,5.0,0.02,
ROBECO-SUSTAINABLE-GLOBAL-STARS-EQUITIES-IL-EUR-ACC-Fonds-LU1408525894,A2H9Y5,LU1408525894,Thesaurierend,Aktienfonds,5.17,31.33,-30.28,75.0,0.5,1.01,
MIROVA-GLOBAL-SUSTAINABLE-EQUITY-FUND-H-SI-A-NPF-CHF-ACC-H-Fonds-LU1712235719,A2JA2A,LU1712235719,Thesaurierend,Aktienfonds,10.88,28.88,-28.68,62.5,0.0,0.81,
BNPP-GLOBAL-ENVIRONMENT-IC-USD-ACC-Fonds-LU1695679131,A2JAPT,LU1695679131,Thesaurierend,Aktienfonds,1.48,33.16,-33.89,62.5,0.0,1.06,
BNPP-GLOBAL-ENVIRONMENT-ID-GBP-DIS-Fonds-LU1695678166,A2JAPU,LU1695678166,Ausschüttend,Aktienfonds,1.71,30.58,-25.34,75.0,0.0,1.06,
BNPP-GLOBAL-ENVIRONMENT-PC-USD-ACC-Fonds-LU1695653847,A2JAPV,LU1695653847,Thesaurierend,Aktienfonds,1.42,33.17,-33.91,62.5,3.0,1.2,
DPAM-INVEST-B-EQUITIES-SUSTAINABLE-FOOD-TRENDS-V-EUR-DIS-Fonds-BE6246065419,A2JBD8,BE6246065419,Ausschüttend,Aktienfonds,-6.18,28.64,-32.17,62.5,2.0,1.01,
DPAM-INVEST-B-EQUITIES-SUSTAINABLE-FOOD-TRENDS-W-EUR-ACC-Fonds-BE6246067431,A2JBD9,BE6246067431,Thesaurierend,Aktienfonds,-6.19,28.64,-32.17,62.5,2.0,1.1,
DPAM-INVEST-B-EQUITIES-EUROPE-SUSTAINABLE-W-EUR-ACC-Fonds-BE6246078545,A2JBEH,BE6246078545,Thesaurierend,Aktienfonds,1.72,29.25,-32.33,62.5,2.0,1.04,
DPAM-INVEST-B-EQUITIES-NEWGEMS-SUSTAINABLE-W-EUR-ACC-Fonds-BE6246061376,A2JBEJ,BE6246061376,Thesaurierend,Aktienfonds,17.95,32.19,-29.53,75.0,2.0,1.03,
DPAM-INVEST-B-EQUITIES-WORLD-SUSTAINABLE-W-EUR-ACC-Fonds-BE6246068447,A2JBEL,BE6246068447,Thesaurierend,Aktienfonds,5.84,28.89,-29.81,62.5,2.0,1.01,
JSS-SUSTAINABLE-EQUITY-GLOBAL-THEMATIC-C-EUR-DIS-Fonds-LU1732171373,A2JC4S,LU1732171373,Ausschüttend,Aktienfonds,4.1,32.02,-31.7,62.5,3.0,1.57,
EDR-SICAV-EURO-SUSTAINABLE-GROWTH-CR-EUR-ACC-Fonds-FR0013307717,A2JC6R,FR0013307717,Thesaurierend,Aktienfonds,-5.12,30.36,-34.31,62.5,3.0,1.84,
SEB-SUSTAINABILITY-FUND-GLOBAL-IC-EUR-ACC-Fonds-LU1514256582,A2JCFW,LU1514256582,Thesaurierend,Aktienfonds,-8.87,32.15,-34.1,62.5,0.0,0.9,
STEWART-INVESTORS-WORLDWIDE-LEADERS-SUSTAINABILITY-FUND-I-USD-ACC-Fonds-IE0008368304,A2JCYU,IE0008368304,Thesaurierend,Aktienfonds,0.11,21.07,-23.87,62.5,5.0,1.71,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-WT-EUR-ACC-Fonds-LU1766616152,A2JDB0,LU1766616152,Thesaurierend,Aktienfonds,0.88,28.37,-30.81,62.5,0.0,0.66,
BNPP-GLOBAL-ENVIRONMENT-PRIVILEGE-EUR-DIS-Fonds-LU1695653763,A2JDL4,LU1695653763,Ausschüttend,Aktienfonds,1.76,32.62,-33.08,62.5,3.0,1.2,
DPAM-INVEST-B-EQUITIES-NEWGEMS-SUSTAINABLE-V-EUR-DIS-Fonds-BE6246060360,A2JDN0,BE6246060360,Ausschüttend,Aktienfonds,17.84,32.19,-29.53,75.0,2.0,1.03,
DPAM-INVEST-B-EQUITIES-WORLD-SUSTAINABLE-V-EUR-DIS-Fonds-BE6246064404,A2JDPF,BE6246064404,Ausschüttend,Aktienfonds,5.76,28.89,-29.82,62.5,2.0,1.01,
NORDEA-1-GLOBAL-CLIMATE-AND-ENVIRONMENT-FUND-AC-EUR-DIS-Fonds-LU0841586315,A2JDU0,LU0841586315,Ausschüttend,Aktienfonds,2.98,29.98,-32.59,62.5,5.0,1.14,
EB-OEKO-AKTIENFONDS-N-EUR-DIS-Fonds-LU1787252540,A2JE1T,LU1787252540,Ausschüttend,Aktienfonds,-0.64,32.08,-30.74,62.5,0.0,1.9,
EB-OEKO-AKTIENFONDS-I-EUR-DIS-Fonds-LU1787252896,A2JE1U,LU1787252896,Ausschüttend,Aktienfonds,-0.01,32.08,-30.69,62.5,3.0,0.98,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-A-EUR-ACC-Fonds-LU1774149998,A2JE5A,LU1774149998,Thesaurierend,Aktienfonds,-4.83,32.47,-32.96,50.0,5.5,0.61,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-A-EUR-DIS-Fonds-LU1774150061,A2JE5B,LU1774150061,Ausschüttend,Aktienfonds,-4.82,32.46,-32.95,50.0,5.5,0.61,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-F-EUR-ACC-Fonds-LU1774150145,A2JE5C,LU1774150145,Thesaurierend,Aktienfonds,-4.69,32.47,-32.95,50.0,2.0,0.41,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-F-EUR-DIS-Fonds-LU1774150228,A2JE5D,LU1774150228,Ausschüttend,Aktienfonds,-4.69,32.47,-32.95,50.0,2.0,0.41,
BNPP-AQUA-PRIVILEGE-EUR-DIS-Fonds-LU1664645287,A2JEJS,LU1664645287,Ausschüttend,Aktienfonds,-5.65,32.96,-37.22,62.5,3.0,1.14,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-IT-EUR-ACC-Fonds-LU1728567212,A2JENJ,LU1728567212,Thesaurierend,Aktienfonds,0.66,28.37,-30.82,62.5,2.0,0.96,
LAM-AKTIEN-NACHHALTIGKEIT-INTERNATIONAL-EUR-DIS-Fonds-DE000A2JF7E4,A2JF7E,DE000A2JF7E4,Ausschüttend,Aktienfonds,-4.98,31.35,-32.15,62.5,0.0,0.19,
ECHIQUIER-POSITIVE-IMPACT-A-EUR-ACC-Fonds-FR0010863688,A2JFDC,FR0010863688,Thesaurierend,Aktienfonds,5.71,25.62,-28.62,75.0,3.0,1.82,
NORDEA-1-EMERGING-STARS-EQUITY-FUND-HBI-EUR-ACC-H-Fonds-LU0994705779,A2JFSA,LU0994705779,Thesaurierend,Aktienfonds,6.37,31.01,-31.83,62.5,0.0,0.95,
BNP-PARIBAS-DEVELOPPEMENT-HUMAIN-PRIVILEGE-EUR-ACC-Fonds-FR0013276136,A2JGG7,FR0013276136,Thesaurierend,Aktienfonds,-6.29,26.54,-29.31,62.5,2.0,0.85,
ABN-AMRO-FUNDS-LIONTRUST-EUROPEAN-SUSTAINABLE-EQUITIES-D-EUR-ACC-Fonds-LU1718323147,A2JGHK,LU1718323147,Thesaurierend,Aktienfonds,-1.33,28.29,-30.4,62.5,0.0,0.94,
SICAV-ECHIQUIER-ECHIQUIER-AGENOR-SRI-MID-CAP-EUROPE-G-EUR-ACC-Fonds-FR0010581710,A2JGQ1,FR0010581710,Thesaurierend,Aktienfonds,5.3,24.48,-29.85,50.0,3.0,1.53,
BNPP-CLIMATE-IMPACT-PRIVILEGE-EUR-DIS-Fonds-LU1721428263,A2JHAT,LU1721428263,Ausschüttend,Aktienfonds,-1.31,32.45,-34.58,62.5,3.0,1.4,
ERSTE-WWF-STOCK-ENVIRONMENT-I01-EUR-DIS-Fonds-AT0000A20DU5,A2JHC0,AT0000A20DU5,Ausschüttend,Aktienfonds,28.43,34.89,-37.75,75.0,4.0,0.97,
ERSTE-WWF-STOCK-ENVIRONMENT-I01-EUR-ACC-Fonds-AT0000A20DV3,A2JHC1,AT0000A20DV3,Thesaurierend,Aktienfonds,28.52,34.89,-37.75,75.0,4.0,0.97,
TEMPLETON-GLOBAL-CLIMATE-CHANGE-FUND-A-H1-USD-ACC-H-Fonds-LU1803068623,A2JHHS,LU1803068623,Thesaurierend,Aktienfonds,-6.43,32.28,-31.11,62.5,5.75,1.83,
RAIFFEISEN-NACHHALTIGKEIT-AKTIEN-I-EUR-Fonds-AT0000A20EZ2,A2JHVP,AT0000A20EZ2,Vollthesaurierer,Aktienfonds,-3.35,29.22,-30.16,62.5,4.0,0.91,
RAIFFEISEN-NACHHALTIGKEIT-MOMENTUM-R-EUR-Fonds-AT0000A20EY5,A2JHVQ,AT0000A20EY5,Vollthesaurierer,Aktienfonds,-7.36,30.36,-34.6,62.5,4.0,1.62,
NORDEA-1-GLOBAL-CLIMATE-AND-ENVIRONMENT-FUND-HBI-CHF-ACC-H-Fonds-LU0772916010,A2JJ6N,LU0772916010,Thesaurierend,Aktienfonds,3.54,29.97,-32.61,62.5,0.0,0.93,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-N-USD-ACC-Fonds-LU1626216961,A2JKE4,LU1626216961,Thesaurierend,Aktienfonds,-4.39,28.16,-30.59,62.5,5.0,1.2,
THEAM-QUANT-EQUITY-WORLD-GLOBAL-GOALS-C-USD-ACC-Fonds-LU1685643683,A2JKE9,LU1685643683,Thesaurierend,Aktienfonds,-9.35,34.71,-37.13,62.5,3.0,1.7,
THEAM-QUANT-EQUITY-WORLD-GLOBAL-GOALS-C-USD-DIS-Fonds-LU1685643766,A2JKFA,LU1685643766,Ausschüttend,Aktienfonds,-9.35,34.72,-37.13,62.5,3.0,1.7,
THEAM-QUANT-EQUITY-WORLD-GLOBAL-GOALS-I-USD-ACC-Fonds-LU1685644657,A2JKFB,LU1685644657,Thesaurierend,Aktienfonds,-8.73,34.72,-37.06,62.5,0.0,0.76,
THEAM-QUANT-EQUITY-WORLD-GLOBAL-GOALS-PRIVILEGE-USD-DIS-Fonds-LU1685644491,A2JKFC,LU1685644491,Ausschüttend,Aktienfonds,-8.84,34.73,-37.08,62.5,3.0,0.95,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-NG-USD-ACC-Fonds-LU1806329998,A2JKJF,LU1806329998,Thesaurierend,Aktienfonds,0.96,25.04,-27.55,50.0,5.0,0.94,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-H-USD-ACC-H-Fonds-LU1618348079,A2JKKQ,LU1618348079,Thesaurierend,Aktienfonds,3.15,32.32,-32.91,62.5,5.0,2.11,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-N-GBP-ACC-Fonds-LU1618348236,A2JKKR,LU1618348236,Thesaurierend,Aktienfonds,6.95,30.2,-24.7,75.0,5.0,0.98,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-C-EUR-ACC-Fonds-LU1651443175,A2JKKS,LU1651443175,Thesaurierend,Aktienfonds,5.83,32.22,-32.99,62.5,5.0,2.65,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-N-CHF-ACC-Fonds-LU1683484957,A2JKKT,LU1683484957,Thesaurierend,Aktienfonds,6.65,33.23,-33.16,62.5,5.0,1.23,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-AN-EUR-DIS-Fonds-LU1683485178,A2JKKU,LU1683485178,Ausschüttend,Aktienfonds,6.94,32.21,-32.91,62.5,5.0,1.23,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-HN-CHF-ACC-H-Fonds-LU1683485095,A2JKKV,LU1683485095,Thesaurierend,Aktienfonds,7.11,32.22,-32.94,62.5,5.0,1.29,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-HN-USD-ACC-H-Fonds-LU1683485251,A2JKKW,LU1683485251,Thesaurierend,Aktienfonds,3.83,32.29,-32.84,62.5,5.0,1.29,
VONTOBEL-FUND-CLEAN-TECHNOLOGY-AN-CHF-DIS-Fonds-LU1683484874,A2JKKX,LU1683484874,Ausschüttend,Aktienfonds,6.67,33.12,-33.17,62.5,5.0,1.23,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-HN-EUR-ACC-H-Fonds-LU1683482589,A2JKM6,LU1683482589,Thesaurierend,Aktienfonds,3.21,25.04,-27.88,50.0,5.0,1.27,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-N-USD-ACC-Fonds-LU1683484445,A2JKM7,LU1683484445,Thesaurierend,Aktienfonds,0.8,25.05,-27.58,50.0,5.0,1.21,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-AN-USD-DIS-Fonds-LU1683484361,A2JKM8,LU1683484361,Ausschüttend,Aktienfonds,0.81,25.05,-27.58,50.0,5.0,1.21,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-HI-CHF-ACC-H-Fonds-LU1550202615,A2JKM9,LU1550202615,Thesaurierend,Aktienfonds,-1.65,28.23,-30.79,62.5,5.0,1.22,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-S-USD-ACC-Fonds-LU1572142096,A2JKNA,LU1572142096,Thesaurierend,Aktienfonds,-3.69,28.15,-30.47,62.5,5.0,0.2,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-B-SEK-ACC-Fonds-LU1602272657,A2JKNB,LU1602272657,Thesaurierend,Aktienfonds,-4.51,25.2,-24.9,37.5,5.0,2.02,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-N-GBP-ACC-Fonds-LU1618348582,A2JKNC,LU1618348582,Thesaurierend,Aktienfonds,-4.05,25.74,-22.41,62.5,5.0,1.0,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-C-USD-ACC-Fonds-LU1651443332,A2JKNE,LU1651443332,Thesaurierend,Aktienfonds,-5.38,28.34,-30.76,62.5,5.0,2.62,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-HC-EUR-ACC-H-Fonds-LU1651443415,A2JKNF,LU1651443415,Thesaurierend,Aktienfonds,-2.62,28.23,-30.87,62.5,5.0,2.68,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-AN-USD-DIS-Fonds-LU1683485681,A2JKNG,LU1683485681,Ausschüttend,Aktienfonds,-4.39,28.15,-30.59,62.5,5.0,1.2,
VONTOBEL-FUND-SMART-DATA-EQUITY-HN-CHF-ACC-H-Fonds-LU1683482233,A2JKNH,LU1683482233,Thesaurierend,Aktienfonds,-3.31,30.92,-33.2,62.5,5.0,1.31,
VONTOBEL-FUND-SMART-DATA-EQUITY-AN-USD-DIS-Fonds-LU1683487547,A2JKNJ,LU1683487547,Ausschüttend,Aktienfonds,-6.09,31.0,-32.97,62.5,5.0,1.25,
3-BANKEN-VERANTWORTUNG-ZUKUNFT-2024-R-EUR-ACC-Fonds-AT00ZUKUNFT5,A2JLEF,AT00ZUKUNFT5,Thesaurierend,Aktienfonds,3.95,22.11,-22.04,62.5,2.5,1.69,
MULTIPARTNER-SICAV-ROBECOSAM-GLOBAL-GENDER-EQUALITY-IMPACT-EQUITIES-N-USD-ACC-Fonds-LU1277655293,A2JMBW,LU1277655293,Thesaurierend,Aktienfonds,-2.31,32.45,-32.08,62.5,,,
ERSTE-ETHIK-AKTIEN-GLOBAL-EUR-D01-DIS-Fonds-AT0000A21AY1,A2JMG2,AT0000A21AY1,Ausschüttend,Aktienfonds,3.79,34.89,-33.44,62.5,3.5,1.07,
ERSTE-ETHIK-AKTIEN-GLOBAL-EUR-R01-DIS-Fonds-AT0000A21B05,A2JMG4,AT0000A21B05,Ausschüttend,Aktienfonds,3.62,34.88,-33.46,62.5,3.5,1.82,
ERSTE-ETHIK-AKTIEN-GLOBAL-EUR-R01-ACC-Fonds-AT0000A21B13,A2JMG6,AT0000A21B13,Thesaurierend,Aktienfonds,3.61,34.89,-33.46,62.5,3.5,1.82,
ERSTE-ETHIK-AKTIEN-GLOBAL-EUR-D01-ACC-Fonds-AT0000A21AZ8,A2JMG8,AT0000A21AZ8,Thesaurierend,Aktienfonds,4.07,34.88,-33.42,62.5,3.5,1.07,
THEAM-QUANT-EQUITY-EUROPE-CLIMATE-CARE-PRIVILEGE-EUR-DIS-Fonds-LU1666268039,A2JMX4,LU1666268039,Ausschüttend,Aktienfonds,-13.16,30.42,-34.58,62.5,3.0,0.95,
MONEGA-FAIRINVEST-AKTIEN-I-EUR-DIS-Fonds-DE000A2JN5H1,A2JN5H,DE000A2JN5H1,Ausschüttend,Aktienfonds,-7.38,28.21,-32.02,62.5,5.0,1.44,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-RM-USD-DIS-H-Fonds-LU1851367950,A2JP50,LU1851367950,Ausschüttend,Aktienfonds,-1.56,28.36,-30.66,62.5,0.0,1.13,
RH-P-GLOBAL-SUSTAINABILITY-FUND-CHF-ACC-Fonds-LU1800000033,A2JPKA,LU1800000033,Thesaurierend,Aktienfonds,4.21,22.74,-23.11,75.0,2.0,1.96,
CSIF-LUX-EQUITY-EMU-ESG-BLUE-DB-EUR-ACC-Fonds-LU1809959270,A2JQ0S,LU1809959270,Thesaurierend,Aktienfonds,-10.66,33.94,-36.65,62.5,0.0,0.05,
MORGAN-STANLEY-INVESTMENT-FUNDS-GLOBAL-SUSTAIN-FUND-Z-USD-ACC-Fonds-LU1842711688,A2JQAE,LU1842711688,Thesaurierend,Aktienfonds,1.78,25.52,-29.27,62.5,1.0,0.8,
SICAV-ECHIQUIER-ECHIQUIER-MAJOR-SRI-GROWTH-EUROPE-I-EUR-ACC-Fonds-FR0011188275,A2JQF0,FR0011188275,Thesaurierend,Aktienfonds,0.28,28.96,-31.34,62.5,3.0,1.0,
EB-SUSTAINABLE-LARGE-CAP-EQUITIES-EUROLAND-FUND-I-EUR-DIS-Fonds-DE000A2JQKC6,A2JQKC,DE000A2JQKC6,Ausschüttend,Aktienfonds,-14.38,31.2,-36.33,62.5,5.0,0.7,
EB-SUSTAINABLE-SMALL-MID-CAP-EQUITIES-EUROLAND-FUND-N-EUR-DIS-Fonds-DE000A2JQKL7,A2JQKL,DE000A2JQKL7,Ausschüttend,Aktienfonds,-5.36,27.6,-32.51,62.5,5.0,1.76,
EB-SUSTAINABLE-SMALL-MID-CAP-EQUITIES-EUROLAND-FUND-I-EUR-DIS-Fonds-DE000A2JQKM5,A2JQKM,DE000A2JQKM5,Ausschüttend,Aktienfonds,-4.97,27.56,-32.45,62.5,5.0,0.94,
M-G-LUX-POSITIVE-IMPACT-FUND-CI-USD-ACC-Fonds-LU1854106843,A2JQM0,LU1854106843,Thesaurierend,Aktienfonds,-3.25,26.68,-31.38,62.5,1.25,0.94,
M-G-LUX-POSITIVE-IMPACT-FUND-A-EUR-DIS-Fonds-LU1854107148,A2JQM3,LU1854107148,Ausschüttend,Aktienfonds,-4.06,26.37,-30.83,75.0,4.0,1.98,
M-G-LUX-POSITIVE-IMPACT-FUND-A-EUR-ACC-Fonds-LU1854107221,A2JQM4,LU1854107221,Thesaurierend,Aktienfonds,-4.05,26.37,-30.83,75.0,4.0,1.98,
M-G-LUX-POSITIVE-IMPACT-FUND-C-EUR-DIS-Fonds-LU1854107494,A2JQM5,LU1854107494,Ausschüttend,Aktienfonds,-3.35,26.36,-30.77,75.0,1.25,0.98,
M-G-LUX-POSITIVE-IMPACT-FUND-C-EUR-ACC-Fonds-LU1854107577,A2JQM6,LU1854107577,Thesaurierend,Aktienfonds,-3.35,26.36,-30.76,75.0,1.25,0.98,
M-G-LUX-POSITIVE-IMPACT-FUND-CI-EUR-ACC-Fonds-LU1854107650,A2JQM7,LU1854107650,Thesaurierend,Aktienfonds,-3.31,26.36,-30.76,75.0,1.25,0.94,
M-G-LUX-POSITIVE-IMPACT-FUND-A-USD-DIS-Fonds-LU1854103824,A2JQMW,LU1854103824,Ausschüttend,Aktienfonds,-4.0,26.68,-31.44,62.5,4.0,1.98,
M-G-LUX-POSITIVE-IMPACT-FUND-A-USD-ACC-Fonds-LU1854104046,A2JQMX,LU1854104046,Thesaurierend,Aktienfonds,-3.99,26.68,-31.44,62.5,4.0,1.98,
M-G-LUX-POSITIVE-IMPACT-FUND-C-USD-DIS-Fonds-LU1854104129,A2JQMY,LU1854104129,Ausschüttend,Aktienfonds,-3.28,26.68,-31.39,62.5,1.25,0.98,
M-G-LUX-POSITIVE-IMPACT-FUND-C-USD-DIS-Fonds-LU1854104475,A2JQMZ,LU1854104475,Ausschüttend,Aktienfonds,-3.27,26.68,-31.38,62.5,1.25,0.98,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-G-USD-ACC-Fonds-LU1859547652,A2JRGC,LU1859547652,Thesaurierend,Aktienfonds,1.14,25.05,-27.53,50.0,5.0,0.79,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-G-GBP-ACC-Fonds-LU1859548031,A2JRGD,LU1859548031,Thesaurierend,Aktienfonds,-0.41,22.08,-18.08,62.5,5.0,0.79,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-W-EUR-DIS-Fonds-LU1858968891,A2JRGQ,LU1858968891,Ausschüttend,Aktienfonds,-4.65,31.13,-30.19,62.5,0.0,0.74,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-RT-EUR-ACC-Fonds-LU1858969279,A2JRGT,LU1858969279,Thesaurierend,Aktienfonds,-4.88,31.14,-30.22,62.5,0.0,1.23,
BAILLIE-GIFFORD-WORLDWIDE-POSITIVE-CHANGE-FUND-B-EUR-ACC-Fonds-IE00BDCY2C68,A2JRM4,IE00BDCY2C68,Thesaurierend,Aktienfonds,42.8,33.55,-29.79,75.0,0.0,0.4,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-R-USD-DIS-Fonds-LU1861128061,A2JRN8,LU1861128061,Ausschüttend,Aktienfonds,-4.39,31.41,-29.85,50.0,0.0,1.24,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-I-USD-DIS-Fonds-LU1861128145,A2JRN9,LU1861128145,Ausschüttend,Aktienfonds,-4.32,31.28,-29.86,62.5,2.0,1.09,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-W-EUR-DIS-H-Fonds-LU1861128228,A2JRPA,LU1861128228,Ausschüttend,Aktienfonds,-2.5,31.26,-30.19,50.0,0.0,0.74,
VONTOBEL-FUND-MTX-SUSTAINABLE-ASIAN-LEADERS-EX-JAPAN-HI-SEK-ACC-H-Fonds-LU1750111889,A2JRTW,LU1750111889,Thesaurierend,Aktienfonds,2.25,25.12,-27.78,50.0,5.0,1.23,
VONTOBEL-FUND-MTX-SUSTAINABLE-EMERGING-MARKETS-LEADERS-G-USD-ACC-Fonds-LU1767066605,A2JRTX,LU1767066605,Thesaurierend,Aktienfonds,-4.08,28.32,-30.53,62.5,5.0,0.74,
AMUNDI-INDEX-SOLUTIONS-INDEX-MSCI-EMERGING-MARKETS-SRI-DR-USD-ACC-Fonds-LU1861138961,A2JSDD,LU1861138961,Thesaurierend,Aktienfonds,-12.83,30.23,-38.73,62.5,3.0,0.25,
KEPLER-UMWELT-AKTIENFONDS-EUR-ACC-Fonds-AT000UMWELT5,A2N30B,AT000UMWELT5,Thesaurierend,Aktienfonds,4.78,31.4,-36.1,87.5,4.0,1.48,
ALLIANZ-GIF-ALLIANZ-CLIMATE-TRANSITION-AT-EUR-ACC-Fonds-LU1865149808,A2N34C,LU1865149808,Thesaurierend,Aktienfonds,-2.97,29.45,-34.63,75.0,5.0,1.85,
